"investor_id","investor_type","first_idx","last_idx","obs_hi","obs_lo","n_obs","elig_hi","elig_lo","cov_hi","cov_lo","span","cycle"
"04M3ZY-E","OEF",63,82,7,7,14,4,3,1.75,2.33333333333333,20,"too short to classify"
"04M3ZZ-E","OEF",64,85,10,8,18,7,8,1.42857142857143,1,22,"quarterly"
"04M40P-E","OEF",66,82,6,0,6,5,4,1.2,0,17,"semi-annual (skips Q1/Q3)"
"04M40Q-E","OEF",64,75,5,3,8,2,2,2.5,1.5,12,"too short to classify"
"04M40S-E","OEF",64,77,5,6,11,2,2,2.5,3,14,"too short to classify"
"04M410-E","OEF",64,85,10,7,17,4,5,2.5,1.4,22,"quarterly"
"04M414-E","OEF",66,70,2,0,2,-3,-3,2,0,5,"too short to classify"
"04M415-E","OEF",74,74,1,0,1,-1,-1,1,0,1,"too short to classify"
"04M417-E","OEF",64,85,3,2,5,5,5,0.6,0.4,22,"intermittent"
"04M41B-E","OEF",64,85,10,9,19,6,7,1.66666666666667,1.28571428571429,22,"quarterly"
"04M41D-E","OEF",66,82,9,0,9,4,4,2.25,0,17,"semi-annual (skips Q1/Q3)"
"04M41M-E","OEF",63,84,9,8,17,6,5,1.5,1.6,22,"quarterly"
"04M41S-E","OEF",66,77,5,4,9,2,2,2.5,2,12,"too short to classify"
"04M41V-E","OEF",63,85,9,8,17,3,3,3,2.66666666666667,23,"too short to classify"
"04M41W-E","OEF",64,85,10,9,19,7,7,1.42857142857143,1.28571428571429,22,"quarterly"
"04M41Z-E","OEF",80,85,3,3,6,7,7,0.428571428571429,0.428571428571429,6,"intermittent"
"04M424-E","OEF",63,81,0,6,6,3,4,0,1.5,19,"too short to classify"
"04M42C-E","ETF",67,80,7,7,14,3,3,2.33333333333333,2.33333333333333,14,"too short to classify"
"04M42J-E","OEF",62,75,7,7,14,1,2,7,3.5,14,"too short to classify"
"04M432-E","OEF",65,85,9,11,20,6,6,1.5,1.83333333333333,21,"quarterly"
"04M436-E","OEF",63,85,11,11,22,6,7,1.83333333333333,1.57142857142857,23,"quarterly"
"04M438-E","OEF",64,85,9,9,18,7,7,1.28571428571429,1.28571428571429,22,"quarterly"
"04M43M-E","OEF",66,71,2,2,4,0,0,2,2,6,"too short to classify"
"04M43P-E","OEF",68,72,2,0,2,0,0,2,0,5,"too short to classify"
"04M43R-E","OEF",68,68,1,0,1,-2,-2,1,0,1,"too short to classify"
"04M43X-E","OEF",65,82,6,3,9,6,5,1,0.6,18,"intermittent"
"04M444-E","OEF",77,85,0,3,3,5,5,0,0.6,9,"intermittent"
"04M449-E","OEF",66,80,8,7,15,5,4,1.6,1.75,15,"quarterly"
"04M44G-E","OEF",66,82,9,8,17,7,7,1.28571428571429,1.14285714285714,17,"quarterly"
"04M44H-E","OEF",66,82,9,8,17,7,7,1.28571428571429,1.14285714285714,17,"quarterly"
"04M44J-E","OEF",66,82,9,8,17,7,7,1.28571428571429,1.14285714285714,17,"quarterly"
"04M44K-E","ETF",66,84,10,9,19,7,6,1.42857142857143,1.5,19,"quarterly"
"04M44P-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M44R-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M44V-E","ETF",66,85,10,10,20,6,7,1.66666666666667,1.42857142857143,20,"quarterly"
"04M44W-E","ETF",66,85,10,10,20,7,7,1.42857142857143,1.42857142857143,20,"quarterly"
"04M452-E","OEF",66,85,8,7,15,5,5,1.6,1.4,20,"quarterly"
"04M455-E","OEF",64,85,10,6,16,5,6,2,1,22,"quarterly"
"04M457-E","OEF",64,72,5,4,9,0,-1,5,4,9,"too short to classify"
"04M45B-E","OEF",66,84,10,0,10,7,6,1.42857142857143,0,19,"semi-annual (skips Q1/Q3)"
"04M45K-E","ETF",66,70,3,2,5,-1,-1,3,2,5,"too short to classify"
"04M45L-E","OEF",74,80,4,0,4,5,4,0.8,0,7,"semi-annual (skips Q1/Q3)"
"04M45M-E","OEF",66,84,10,0,10,6,5,1.66666666666667,0,19,"semi-annual (skips Q1/Q3)"
"04M45P-E","OEF",61,85,10,10,20,6,7,1.66666666666667,1.42857142857143,25,"quarterly"
"04M45R-E","ETF",66,85,10,10,20,6,7,1.66666666666667,1.42857142857143,20,"quarterly"
"04M45S-E","ETF",66,85,10,10,20,7,7,1.42857142857143,1.42857142857143,20,"quarterly"
"04M45W-E","OEF",61,85,5,7,12,5,5,1,1.4,25,"quarterly"
"04M45X-E","OEF",61,85,5,7,12,7,7,0.714285714285714,1,25,"intermittent"
"04M460-E","OEF",61,74,3,3,6,1,1,3,3,14,"too short to classify"
"04M461-E","OEF",61,85,11,11,22,6,7,1.83333333333333,1.57142857142857,25,"quarterly"
"04M462-E","OEF",61,85,9,9,18,6,7,1.5,1.28571428571429,25,"quarterly"
"04M463-E","OEF",61,72,2,2,4,0,-1,2,2,12,"too short to classify"
"04M466-E","OEF",61,61,0,1,1,-6,-6,0,1,1,"too short to classify"
"04M467-E","OEF",61,80,5,5,10,3,3,1.66666666666667,1.66666666666667,20,"too short to classify"
"04M47H-E","ETF",72,74,2,0,2,0,0,2,0,3,"too short to classify"
"04M481-E","OEF",62,84,8,0,8,5,5,1.6,0,23,"semi-annual (skips Q1/Q3)"
"04M483-E","OEF",62,84,6,0,6,5,5,1.2,0,23,"semi-annual (skips Q1/Q3)"
"04M485-E","OEF",64,84,7,0,7,5,4,1.4,0,21,"semi-annual (skips Q1/Q3)"
"04M487-E","OEF",64,84,7,0,7,6,6,1.16666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M488-E","OEF",63,83,0,9,9,5,5,0,1.8,21,"inverse (skips Q2/Q4)"
"04M489-E","OEF",63,63,0,1,1,-5,-4,0,1,1,"too short to classify"
"04M48D-E","OEF",67,85,9,10,19,6,6,1.5,1.66666666666667,19,"quarterly"
"04M48T-E","ETF",68,85,8,8,16,6,6,1.33333333333333,1.33333333333333,18,"quarterly"
"04M48Z-E","OEF",66,80,5,0,5,4,3,1.25,0,15,"too short to classify"
"04M494-E","ETF",65,81,8,9,17,4,4,2,2.25,17,"quarterly"
"04M497-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M49B-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M49G-E","OEF",72,84,7,0,7,8,7,0.875,0,13,"semi-annual (skips Q1/Q3)"
"04M49H-E","OEF",66,85,10,9,19,8,8,1.25,1.125,20,"quarterly"
"04M49J-E","OEF",70,85,8,7,15,8,8,1,0.875,16,"quarterly"
"04M49K-E","OEF",66,85,10,10,20,8,8,1.25,1.25,20,"quarterly"
"04M49M-E","OEF",66,85,10,9,19,8,8,1.25,1.125,20,"quarterly"
"04M49P-E","OEF",66,84,9,0,9,6,5,1.5,0,19,"semi-annual (skips Q1/Q3)"
"04M49S-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M49W-E","OEF",61,63,0,2,2,-3,-3,0,2,3,"too short to classify"
"04M49X-E","OEF",66,82,9,0,9,3,2,3,0,17,"too short to classify"
"04M4BC-E","OEF",67,83,0,9,9,5,6,0,1.5,17,"inverse (skips Q2/Q4)"
"04M4BQ-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M4BS-E","OEF",65,85,10,10,20,6,6,1.66666666666667,1.66666666666667,21,"quarterly"
"04M4BV-E","OEF",64,70,2,2,4,-4,-4,2,2,7,"too short to classify"
"04M4BZ-E","OEF",71,80,4,5,9,4,3,1,1.66666666666667,10,"too short to classify"
"04M4C0-E","OEF",62,84,12,5,17,7,7,1.71428571428571,0.714285714285714,23,"intermittent"
"04M4C4-E","OEF",65,85,10,11,21,9,9,1.11111111111111,1.22222222222222,21,"quarterly"
"04M4C5-E","OEF",64,68,3,2,5,-2,-3,3,2,5,"too short to classify"
"04M4CD-E","OEF",60,60,1,0,1,-6,-6,1,0,1,"too short to classify"
"04M4CG-E","OEF",56,60,2,0,2,-6,-6,2,0,5,"too short to classify"
"04M4CL-E","OEF",60,72,3,0,3,0,-1,3,0,13,"too short to classify"
"04M4CR-E","OEF",66,72,3,3,6,-1,-2,3,3,7,"too short to classify"
"04M4CT-E","ETF",66,75,5,5,10,0,0,5,5,10,"too short to classify"
"04M4CV-E","ETF",66,75,5,5,10,-1,-1,5,5,10,"too short to classify"
"04M4CW-E","ETF",66,75,5,5,10,1,1,5,5,10,"too short to classify"
"04M4CX-E","OEF",67,84,3,2,5,5,4,0.6,0.5,18,"intermittent"
"04M4D2-E","OEF",66,68,2,1,3,-2,-3,2,1,3,"too short to classify"
"04M4DF-E","ETF",66,85,10,10,20,7,7,1.42857142857143,1.42857142857143,20,"quarterly"
"04M4F5-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M4F6-E","OEF",66,85,10,7,17,6,6,1.66666666666667,1.16666666666667,20,"quarterly"
"04M4FC-E","OEF",66,84,10,0,10,6,5,1.66666666666667,0,19,"semi-annual (skips Q1/Q3)"
"04M4G4-E","OEF",66,84,9,3,12,5,4,1.8,0.75,19,"intermittent"
"04M4G5-E","ETF",66,72,4,3,7,0,0,4,3,7,"too short to classify"
"04M4G8-E","OEF",66,69,2,2,4,-2,-2,2,2,4,"too short to classify"
"04M4GJ-E","OEF",74,84,6,0,6,5,5,1.2,0,11,"semi-annual (skips Q1/Q3)"
"04M4GQ-E","OEF",63,85,10,12,22,5,6,2,2,23,"quarterly"
"04M4GW-E","OEF",64,85,9,11,20,7,7,1.28571428571429,1.57142857142857,22,"quarterly"
"04M4H7-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M4HD-E","ETF",66,75,5,5,10,2,2,2.5,2.5,10,"too short to classify"
"04M4HG-E","ETF",66,85,10,10,20,6,7,1.66666666666667,1.42857142857143,20,"quarterly"
"04M4HP-E","OEF",66,81,6,4,10,5,5,1.2,0.8,16,"quarterly"
"04M4HS-E","ETF",66,85,10,10,20,3,4,3.33333333333333,2.5,20,"too short to classify"
"04M4HZ-E","OEF",65,85,9,8,17,1,1,9,8,21,"too short to classify"
"04M4J1-E","ETF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M4J2-E","OEF",55,79,0,7,7,1,2,0,3.5,25,"too short to classify"
"04M4JF-E","OEF",65,85,10,10,20,7,7,1.42857142857143,1.42857142857143,21,"quarterly"
"04M4JV-E","OEF",69,85,0,8,8,5,5,0,1.6,17,"inverse (skips Q2/Q4)"
"04M4JZ-E","OEF",66,84,9,0,9,7,6,1.28571428571429,0,19,"semi-annual (skips Q1/Q3)"
"04M4L2-E","OEF",64,85,11,11,22,6,6,1.83333333333333,1.83333333333333,22,"quarterly"
"04M4L4-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M4L5-E","OEF",64,85,11,10,21,6,6,1.83333333333333,1.66666666666667,22,"quarterly"
"04M4L7-E","OEF",64,85,11,11,22,6,7,1.83333333333333,1.57142857142857,22,"quarterly"
"04M4LB-E","OEF",83,84,1,1,2,6,5,0.166666666666667,0.2,2,"intermittent"
"04M4LC-E","ETF",70,85,8,8,16,5,6,1.6,1.33333333333333,16,"quarterly"
"04M4LD-E","ETF",67,85,6,6,12,5,5,1.2,1.2,19,"quarterly"
"04M4LK-E","OEF",66,84,10,7,17,9,8,1.11111111111111,0.875,19,"quarterly"
"04M4LM-E","OEF",64,85,9,11,20,6,6,1.5,1.83333333333333,22,"quarterly"
"04M4LN-E","ETF",66,84,8,0,8,5,4,1.6,0,19,"semi-annual (skips Q1/Q3)"
"04M4LP-E","OEF",64,85,9,11,20,4,5,2.25,2.2,22,"quarterly"
"04M4LS-E","OEF",64,85,9,10,19,4,5,2.25,2,22,"quarterly"
"04M4LT-E","OEF",64,85,9,10,19,6,6,1.5,1.66666666666667,22,"quarterly"
"04M4LW-E","OEF",67,85,9,9,18,6,6,1.5,1.5,19,"quarterly"
"04M4M0-E","OEF",63,70,4,4,8,-2,-2,4,4,8,"too short to classify"
"04M4M1-E","OEF",63,85,11,12,23,6,6,1.83333333333333,2,23,"quarterly"
"04M4M7-E","OEF",67,70,1,1,2,0,0,1,1,4,"too short to classify"
"04M4M8-E","OEF",65,70,3,3,6,-2,-2,3,3,6,"too short to classify"
"04M4MB-E","OEF",63,72,5,5,10,1,0,5,5,10,"too short to classify"
"04M4MC-E","OEF",64,75,6,6,12,1,1,6,6,12,"too short to classify"
"04M4MF-E","OEF",65,85,6,6,12,6,6,1,1,21,"quarterly"
"04M4MH-E","OEF",62,84,12,0,12,6,5,2,0,23,"semi-annual (skips Q1/Q3)"
"04M4MJ-E","OEF",62,84,12,0,12,6,5,2,0,23,"semi-annual (skips Q1/Q3)"
"04M4ML-E","OEF",67,83,4,7,11,5,5,0.8,1.4,17,"quarterly"
"04M4MN-E","OEF",62,84,12,0,12,5,4,2.4,0,23,"semi-annual (skips Q1/Q3)"
"04M4MP-E","OEF",65,84,5,4,9,6,5,0.833333333333333,0.8,20,"quarterly"
"04M4MR-E","OEF",65,85,8,10,18,5,5,1.6,2,21,"quarterly"
"04M4MZ-E","OEF",72,80,4,0,4,3,2,1.33333333333333,0,9,"too short to classify"
"04M4NB-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4NG-E","OEF",67,85,5,7,12,4,5,1.25,1.4,19,"quarterly"
"04M4NL-E","OEF",61,84,11,6,17,5,4,2.2,1.5,24,"quarterly"
"04M4NM-E","OEF",65,84,10,4,14,6,5,1.66666666666667,0.8,20,"quarterly"
"04M4NQ-E","OEF",82,82,1,0,1,5,4,0.2,0,1,"intermittent"
"04M4NT-E","ETF",66,85,10,10,20,5,5,2,2,20,"quarterly"
"04M4NV-E","OEF",57,83,0,11,11,5,5,0,2.2,27,"inverse (skips Q2/Q4)"
"04M4NZ-E","OEF",64,84,8,0,8,6,5,1.33333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4P1-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M4P5-E","OEF",66,85,10,10,20,6,7,1.66666666666667,1.42857142857143,20,"quarterly"
"04M4P6-E","OEF",66,85,10,10,20,6,7,1.66666666666667,1.42857142857143,20,"quarterly"
"04M4P7-E","OEF",65,85,10,11,21,3,4,3.33333333333333,2.75,21,"too short to classify"
"04M4P8-E","OEF",66,85,10,10,20,9,9,1.11111111111111,1.11111111111111,20,"quarterly"
"04M4PB-E","OEF",65,81,8,9,17,4,4,2,2.25,17,"quarterly"
"04M4PG-E","OEF",63,84,11,10,21,6,5,1.83333333333333,2,22,"quarterly"
"04M4PV-E","OEF",64,85,10,3,13,5,5,2,0.6,22,"intermittent"
"04M4Q1-E","OEF",72,82,4,0,4,5,4,0.8,0,11,"semi-annual (skips Q1/Q3)"
"04M4QD-E","OEF",64,84,5,0,5,9,8,0.555555555555556,0,21,"intermittent"
"04M4QG-E","OEF",60,84,12,0,12,5,4,2.4,0,25,"semi-annual (skips Q1/Q3)"
"04M4QL-E","ETF",65,75,4,6,10,-4,-3,4,6,11,"too short to classify"
"04M4QR-E","OEF",60,84,10,0,10,5,4,2,0,25,"semi-annual (skips Q1/Q3)"
"04M4QV-E","OEF",66,66,1,0,1,-7,-8,1,0,1,"too short to classify"
"04M4QY-E","OEF",66,82,7,0,7,5,4,1.4,0,17,"semi-annual (skips Q1/Q3)"
"04M4R0-E","OEF",68,68,1,0,1,-2,-3,1,0,1,"too short to classify"
"04M4R1-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4R4-E","OEF",62,85,12,11,23,2,3,6,3.66666666666667,24,"too short to classify"
"04M4R7-E","OEF",62,85,12,11,23,5,5,2.4,2.2,24,"quarterly"
"04M4RC-E","OEF",62,85,12,11,23,3,3,4,3.66666666666667,24,"too short to classify"
"04M4RG-E","OEF",62,85,12,11,23,6,6,2,1.83333333333333,24,"quarterly"
"04M4RP-E","OEF",76,80,2,0,2,4,3,0.5,0,5,"too short to classify"
"04M4RQ-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M4S1-E","OEF",65,85,10,11,21,6,6,1.66666666666667,1.83333333333333,21,"quarterly"
"04M4S2-E","OEF",76,85,5,5,10,9,10,0.555555555555556,0.5,10,"intermittent"
"04M4S4-E","OEF",61,85,8,8,16,5,5,1.6,1.6,25,"quarterly"
"04M4S6-E","OEF",72,84,4,0,4,5,4,0.8,0,13,"semi-annual (skips Q1/Q3)"
"04M4SH-E","OEF",65,73,4,5,9,0,0,4,5,9,"too short to classify"
"04M4SJ-E","OEF",65,85,10,11,21,5,5,2,2.2,21,"quarterly"
"04M4SP-E","ETF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M4T9-E","OEF",64,85,11,9,20,6,6,1.83333333333333,1.5,22,"quarterly"
"04M4TL-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M4TQ-E","OEF",64,80,4,0,4,3,2,1.33333333333333,0,17,"too short to classify"
"04M4TR-E","OEF",64,80,3,0,3,4,3,0.75,0,17,"too short to classify"
"04M4TY-E","OEF",66,85,10,9,19,6,6,1.66666666666667,1.5,20,"quarterly"
"04M4V0-E","OEF",62,85,10,10,20,5,5,2,2,24,"quarterly"
"04M4V8-E","ETF",68,85,9,9,18,6,6,1.5,1.5,18,"quarterly"
"04M4V9-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M4VB-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4VC-E","OEF",64,76,7,0,7,2,1,3.5,0,13,"too short to classify"
"04M4VG-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4VK-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4VM-E","OEF",64,84,9,0,9,5,4,1.8,0,21,"semi-annual (skips Q1/Q3)"
"04M4VN-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4VP-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4VQ-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4VR-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4VT-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4VV-E","OEF",76,80,3,0,3,0,-1,3,0,5,"too short to classify"
"04M4VX-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4VY-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4VZ-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4W2-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4W3-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4W4-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4W5-E","OEF",64,70,4,0,4,-2,-3,4,0,7,"too short to classify"
"04M4W7-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M4W8-E","OEF",74,76,2,0,2,-1,-2,2,0,3,"too short to classify"
"04M4W9-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M4WB-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4WF-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4WG-E","OEF",64,84,9,0,9,6,5,1.5,0,21,"semi-annual (skips Q1/Q3)"
"04M4WH-E","OEF",64,70,4,0,4,-2,-3,4,0,7,"too short to classify"
"04M4WJ-E","OEF",67,85,7,8,15,6,6,1.16666666666667,1.33333333333333,19,"quarterly"
"04M4WX-E","OEF",61,82,11,7,18,4,3,2.75,2.33333333333333,22,"too short to classify"
"04M4X0-E","OEF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M4X8-E","OEF",65,85,8,7,15,5,5,1.6,1.4,21,"quarterly"
"04M4XH-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4XJ-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4XK-E","OEF",64,66,2,0,2,-6,-7,2,0,3,"too short to classify"
"04M4XL-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4XN-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4XP-E","OEF",66,84,10,0,10,6,5,1.66666666666667,0,19,"semi-annual (skips Q1/Q3)"
"04M4XR-E","OEF",76,76,1,0,1,2,1,0.5,0,1,"too short to classify"
"04M4XT-E","OEF",64,82,9,0,9,4,3,2.25,0,19,"too short to classify"
"04M4XV-E","OEF",66,84,9,0,9,5,4,1.8,0,19,"semi-annual (skips Q1/Q3)"
"04M4XW-E","OEF",66,84,9,0,9,5,4,1.8,0,19,"semi-annual (skips Q1/Q3)"
"04M4XX-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4XZ-E","OEF",64,68,3,0,3,-3,-4,3,0,5,"too short to classify"
"04M4Y0-E","OEF",64,82,8,0,8,4,3,2,0,19,"too short to classify"
"04M4Y2-E","OEF",64,72,3,0,3,-1,-2,3,0,9,"too short to classify"
"04M4Y6-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4Y7-E","OEF",64,76,7,0,7,1,0,7,0,13,"too short to classify"
"04M4Y8-E","OEF",64,70,4,0,4,-2,-3,4,0,7,"too short to classify"
"04M4Y9-E","OEF",72,82,5,0,5,4,3,1.25,0,11,"too short to classify"
"04M4YB-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4YD-E","OEF",64,84,11,0,11,6,6,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4YF-E","OEF",64,66,2,0,2,-3,-4,2,0,3,"too short to classify"
"04M4YH-E","OEF",64,84,7,0,7,5,4,1.4,0,21,"semi-annual (skips Q1/Q3)"
"04M4YJ-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4YL-E","OEF",64,84,10,0,10,4,3,2.5,0,21,"too short to classify"
"04M4YN-E","OEF",64,84,11,0,11,5,5,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4YQ-E","OEF",64,84,11,0,11,4,4,2.75,0,21,"semi-annual (skips Q1/Q3)"
"04M4YT-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4YV-E","OEF",64,72,5,0,5,0,-1,5,0,9,"too short to classify"
"04M4YX-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4YY-E","OEF",64,84,11,0,11,3,2,3.66666666666667,0,21,"too short to classify"
"04M4YZ-E","OEF",64,82,10,0,10,4,3,2.5,0,19,"too short to classify"
"04M4Z0-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z1-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z4-E","OEF",64,84,11,0,11,9,8,1.22222222222222,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z5-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z6-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z7-E","OEF",64,84,10,0,10,4,3,2.5,0,21,"too short to classify"
"04M4Z8-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M4Z9-E","OEF",64,84,9,0,9,6,5,1.5,0,21,"semi-annual (skips Q1/Q3)"
"04M4ZB-E","OEF",64,78,3,0,3,2,1,1.5,0,15,"too short to classify"
"04M4ZC-E","OEF",64,84,9,0,9,5,4,1.8,0,21,"semi-annual (skips Q1/Q3)"
"04M4ZD-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M4ZF-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M4ZH-E","OEF",80,84,3,0,3,5,4,0.6,0,5,"intermittent"
"04M4ZN-E","OEF",65,65,0,1,1,-4,-4,0,1,1,"too short to classify"
"04M4ZP-E","OEF",66,85,7,2,9,5,5,1.4,0.4,20,"intermittent"
"04M503-E","OEF",64,84,9,7,16,5,4,1.8,1.75,21,"quarterly"
"04M50B-E","OEF",62,84,12,0,12,6,5,2,0,23,"semi-annual (skips Q1/Q3)"
"04M50F-E","OEF",66,85,10,10,20,6,6,1.66666666666667,1.66666666666667,20,"quarterly"
"04M51J-E","OEF",67,85,9,9,18,7,7,1.28571428571429,1.28571428571429,19,"quarterly"
"04M51R-E","OEF",66,85,9,9,18,6,7,1.5,1.28571428571429,20,"quarterly"
"04M51T-E","OEF",66,84,8,4,12,5,4,1.6,1,19,"quarterly"
"04M51W-E","OEF",80,84,3,0,3,5,4,0.6,0,5,"intermittent"
"04M52R-E","OEF",68,78,6,0,6,3,2,2,0,11,"too short to classify"
"04M534-E","OEF",82,85,2,2,4,5,5,0.4,0.4,4,"intermittent"
"04M53J-E","OEF",64,82,6,0,6,5,4,1.2,0,19,"semi-annual (skips Q1/Q3)"
"04M53S-E","OEF",65,83,7,7,14,4,4,1.75,1.75,19,"quarterly"
"04M53T-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M53X-E","OEF",66,84,10,0,10,5,4,2,0,19,"semi-annual (skips Q1/Q3)"
"04M541-E","OEF",76,82,4,0,4,4,3,1,0,7,"too short to classify"
"04M545-E","OEF",64,82,8,0,8,5,4,1.6,0,19,"semi-annual (skips Q1/Q3)"
"04M547-E","OEF",68,74,4,0,4,1,0,4,0,7,"too short to classify"
"04M548-E","OEF",64,84,11,0,11,5,4,2.2,0,21,"semi-annual (skips Q1/Q3)"
"04M54B-E","OEF",64,84,9,0,9,5,4,1.8,0,21,"semi-annual (skips Q1/Q3)"
"04M54C-E","OEF",64,78,8,0,8,3,2,2.66666666666667,0,15,"too short to classify"
"04M54D-E","OEF",64,84,10,0,10,5,4,2,0,21,"semi-annual (skips Q1/Q3)"
"04M54G-E","OEF",64,68,3,0,3,-3,-4,3,0,5,"too short to classify"
"04M54J-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M54K-E","OEF",64,84,11,0,11,6,5,1.83333333333333,0,21,"semi-annual (skips Q1/Q3)"
"04M54L-E","OEF",64,84,10,0,10,6,5,1.66666666666667,0,21,"semi-annual (skips Q1/Q3)"
